,artist,track,date,chart,spotify_query
2487,Nasty Nas,Half Time,1993-03-01,rap-song,Nasty+Nas+Half+Time
2488,Louie Rankin,Typewriter,1993-03-01,rap-song,Louie+Rankin+Typewriter
2489,Zhigge,Rakin' In The Dough,1993-03-01,rap-song,Zhigge+Rakin'+In+The+Dough
2490,XClan,A.D.A.M.,1993-03-01,rap-song,XClan+A.D.A.M.
2491,Positive K,I Got A Man,1993-03-01,rap-song,Positive+K+I+Got+A+Man
2492,Paperboy,Ditty,1993-03-01,rap-song,Paperboy+Ditty
2493,Lighter Shade Of Brown,Homies,1993-02-01,rap-song,Lighter+Shade+Of+Brown+Homies
2494,Das EFX,Straight Out The Sewer,1993-02-01,rap-song,Das+EFX+Straight+Out+The+Sewer
2495,K-Solo,Letterman,1993-02-01,rap-song,K-Solo+Letterman
2496,Brand Nubian,Punks Jump Up To Get Beat Down,1993-02-01,rap-song,Brand+Nubian+Punks+Jump+Up+To+Get+Beat+Down
2497,Showbiz & A.G.,Fat Pockets,1993-02-01,rap-song,Showbiz+Fat+Pockets
2498,Mad Cobra,Flex,1993-02-01,rap-song,Mad+Cobra+Flex
2499,Y'all So Stupid,85 South,1993-02-01,rap-song,Y'all+So+Stupid+85+South
2500,Ice Cube,Wicked,1993-02-01,rap-song,Ice+Cube+Wicked
2501,Wreckx-N-Effect,Rump Shaker,1993-02-01,rap-song,Wreckx-N-Effect+Rump+Shaker
2502,Rough House Survivers,Check Da Backpack,1993-02-01,rap-song,Rough+House+Survivers+Check+Da+Backpack
2503,Super Cat,Dem No Worry We,1993-02-01,rap-song,Super+Cat+Dem+No+Worry+We
2504,EPMD,Head Banger,1993-02-01,rap-song,EPMD+Head+Banger
2505,Common Sense,Take It Ez,1993-01-01,rap-song,Common+Sense+Take+It+Ez
2506,Eric B. & Rakim,Casualties Of War,1993-01-01,rap-song,Eric+B.+Casualties+Of+War
2507,Home Team,Pick It Up,1993-01-01,rap-song,Home+Team+Pick+It+Up
2508,Double XX,Not Gonna Be Able To Do It,1993-01-01,rap-song,Double+XX+Not+Gonna+Be+Able+To+Do+It
2509,Compton's Most Wanted,Hood Took Me Under,1993-01-01,rap-song,Compton's+Most+Wanted+Hood+Took+Me+Under
2510,MC Lyte,Ice Cream Dream,1993-01-01,rap-song,MC+Lyte+Ice+Cream+Dream
2511,Diamond & Psychotic Neurotics,Best Kept Secret,1993-01-01,rap-song,Diamond+Best+Kept+Secret
2512,Pete Rock & C.L. Smooth,Straighten It Out,1993-01-01,rap-song,Pete+Rock+Straighten+It+Out
2513,South Central Cartel,Papa Was A Rolling Stone,1993-01-01,rap-song,South+Central+Cartel+Papa+Was+A+Rolling+Stone
2514,Arrested Development,Revolution,1993-01-01,rap-song,Arrested+Development+Revolution
2515,Success-N-Effect,Ultimate Drive-By,1993-01-01,rap-song,Success-N-Effect+Ultimate+Drive-By
2516,The College Boyz,Humpin',1993-01-01,rap-song,The+College+Boyz+Humpin'
2517,Chubb Rock,Lost In The Storm,1992-12-01,rap-song,Chubb+Rock+Lost+In+The+Storm
2518,Redman,Blow Your Mind,1992-12-01,rap-song,Redman+Blow+Your+Mind
2519,Prince Markie Dee And The Soul Convention,Trippin' Out,1992-12-01,rap-song,Prince+Markie+Dee+And+The+Soul+Convention+Trippin'+Out
2520,Fu-Schnickens,True Fuschnick,1992-12-01,rap-song,Fu-Schnickens+True+Fuschnick
2521,Too $hort,In The Trunk,1992-12-01,rap-song,Too+$hort+In+The+Trunk
2522,Arrested Development,People Everyday,1992-12-01,rap-song,Arrested+Development+People+Everyday
2523,Cypress Hill,Latin Lingo,1992-12-01,rap-song,Cypress+Hill+Latin+Lingo
2524,Grand Puba,360 Degrees (What Goes Around),1992-12-01,rap-song,Grand+Puba+360+Degrees
2525,Willie D,Clean Up Man,1992-12-01,rap-song,Willie+D+Clean+Up+Man
2526,Bushwick Bill,Ever So Clear,1992-12-01,rap-song,Bushwick+Bill+Ever+So+Clear
2527,Yo-Yo,Black Pearl,1992-12-01,rap-song,Yo-Yo+Black+Pearl
2528,MC Serch,Here It Comes/Back To The Grill,1992-11-01,rap-song,MC+Serch+Here+It+Comes
2529,Gang Starr,Ex Girl To The Next Girl,1992-11-01,rap-song,Gang+Starr+Ex+Girl+To+The+Next+Girl
2530,Public Enemy,Hazy Shade Of Criminal,1992-11-01,rap-song,Public+Enemy+Hazy+Shade+Of+Criminal
2531,Kris Kross,I Missed The Bus,1992-11-01,rap-song,Kris+Kross+I+Missed+The+Bus
2532,M.C. Breed,Ain't Too Much Worried,1992-11-01,rap-song,M.C.+Breed+Ain't+Too+Much+Worried
2533,Zhigge,Toss It Up,1992-11-01,rap-song,Zhigge+Toss+It+Up
2534,Lords Of The Underground,Psycho/Check It,1992-11-01,rap-song,Lords+Of+The+Underground+Psycho
2535,Super Cat,Ghetto Red Hot,1992-10-01,rap-song,Super+Cat+Ghetto+Red+Hot
2536,EPMD,Crossover,1992-10-01,rap-song,EPMD+Crossover
2537,Spice 1,Welcome To The Ghetto,1992-10-01,rap-song,Spice+1+Welcome+To+The+Ghetto
2538,Das EFX,Mic Checka,1992-10-01,rap-song,Das+EFX+Mic+Checka
2539,The College Boyz,Hollywood Paradox,1992-10-01,rap-song,The+College+Boyz+Hollywood+Paradox
2540,House Of Pain,Jump Around,1992-10-01,rap-song,House+Of+Pain+Jump+Around
2541,DJ Quik,Jus Lyke Compton,1992-10-01,rap-song,DJ+Quik+Jus+Lyke+Compton
2542,Nice & Smooth,Cake & Eat It Too,1992-10-01,rap-song,Nice+Cake+&+Eat+It+Too
2543,Double XX,Head Cracker,1992-10-01,rap-song,Double+XX+Head+Cracker
2544,A.D.O.R.,Let It All Hang Out,1992-10-01,rap-song,A.D.O.R.+Let+It+All+Hang+Out
2545,MC Ren,The Final Frontier,1992-10-01,rap-song,MC+Ren+The+Final+Frontier
2546,M.C. Brains,Brainstorming/G-String,1992-10-01,rap-song,M.C.+Brains+Brainstorming
2547,Brothers Uv Da Blakmarket,Livin' In Da Bottle,1992-10-01,rap-song,Brothers+Uv+Da+Blakmarket+Livin'+In+Da+Bottle
2548,Luke,Breakdown,1992-10-01,rap-song,Luke+Breakdown
2549,N2Deep,Back To The Hotel,1992-10-01,rap-song,N2Deep+Back+To+The+Hotel
2550,Too $hort,I Want To Be Free,1992-09-01,rap-song,Too+$hort+I+Want+To+Be+Free
2551,Kris Kross,Warm It Up,1992-09-01,rap-song,Kris+Kross+Warm+It+Up
2552,Chi-Ali,Roadrunner,1992-09-01,rap-song,Chi-Ali+Roadrunner
2553,Eric B. & Rakim,Don't Sweat The Technique,1992-09-01,rap-song,Eric+B.+Don't+Sweat+The+Technique
2554,Main Source,Fakin' The Funk,1992-09-01,rap-song,Main+Source+Fakin'+The+Funk
2555,Miles Davis,The Doo-Bop Song,1992-09-01,rap-song,Miles+Davis+The+Doo-Bop+Song
2556,Ho Frat Ho!,Ho Frat Swing,1992-09-01,rap-song,Ho+Frat+Ho!+Ho+Frat+Swing
2557,Yo-Yo,Home Girl Don't Play Dat,1992-09-01,rap-song,Yo-Yo+Home+Girl+Don't+Play+Dat
2558,XClan,Xodus,1992-09-01,rap-song,XClan+Xodus
2559,Da Youngsta's,Pass Da Mic,1992-09-01,rap-song,Da+Youngsta's+Pass+Da+Mic
2560,Monie Love,"Full Term Love (From ""Class Act"")",1992-09-01,rap-song,Monie+Love+Full+Term+Love
2561,Das EFX,They Want EFX,1992-08-01,rap-song,Das+EFX+They+Want+EFX
2562,Gang Starr,Take It Personal,1992-08-01,rap-song,Gang+Starr+Take+It+Personal
2563,Fu-Schnickens,La Schmoove,1992-08-01,rap-song,Fu-Schnickens+La+Schmoove
2564,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),1992-08-01,rap-song,Pete+Rock+They+Reminisce+Over+You
2565,Black Sheep,Strobelite Honey,1992-08-01,rap-song,Black+Sheep+Strobelite+Honey
2566,Keith Sweat Feat. L.L. Cool J,Why Me Baby? (Pt. 2),1992-08-01,rap-song,Keith+Sweat+Why+Me+Baby?
2567,Kid Frost,Thin Line,1992-08-01,rap-song,Kid+Frost+Thin+Line
2568,Beastie Boys,So What'cha Want,1992-08-01,rap-song,Beastie+Boys+So+What'cha+Want
2569,K-Solo,I Can't Hold Back,1992-08-01,rap-song,K-Solo+I+Can't+Hold+Back
2570,Sir Mix-A-Lot,Baby Got Back,1992-08-01,rap-song,Sir+Mix-A-Lot+Baby+Got+Back
2571,Heavy D & The Boyz,Don't Curse/You Can't See What I See,1992-08-01,rap-song,Heavy+D+Don't+Curse
2572,Kwame,Nastee,1992-08-01,rap-song,Kwame+Nastee
2573,M.C. Breed,Ain't To Be F...ed With,1992-08-01,rap-song,M.C.+Breed+Ain't+To+Be+F...ed+With
2574,A Tribe Called Quest,Scenario,1992-07-01,rap-song,A+Tribe+Called+Quest+Scenario
2575,Arrested Development,Tennessee,1992-07-01,rap-song,Arrested+Development+Tennessee
2576,Dr. Dre Introducing Snoop Doggy Dogg,Deep Cover,1992-07-01,rap-song,Dr.+Dre+Introducing+Snoop+Doggy+Dogg+Deep+Cover
2577,Nice & Smooth,Sometimes I Rhyme Slow,1992-07-01,rap-song,Nice+Sometimes+I+Rhyme+Slow
2578,Sylk Smoov,Trick Wit A Good Rap,1992-07-01,rap-song,Sylk+Smoov+Trick+Wit+A+Good+Rap
2579,Penthouse Players Clique,Explanation Of A Playa,1992-07-01,rap-song,Penthouse+Players+Clique+Explanation+Of+A+Playa
2580,The College Boyz,Victim Of The Ghetto,1992-07-01,rap-song,The+College+Boyz+Victim+Of+The+Ghetto
2581,Kris Kross,Jump,1992-07-01,rap-song,Kris+Kross+Jump
2582,Tim Dog,Bronx Nigga,1992-07-01,rap-song,Tim+Dog+Bronx+Nigga
2583,Doug E. Fresh,Bustin' Out (On Funk),1992-07-01,rap-song,Doug+E.+Fresh+Bustin'+Out
2584,Ultramagnetic MC's,Poppa Large,1992-07-01,rap-song,Ultramagnetic+MC's+Poppa+Large
2585,Kid Frost,No Sunshine,1992-07-01,rap-song,Kid+Frost+No+Sunshine
2586,Organized Konfusion,Walk Into The Sun,1992-07-01,rap-song,Organized+Konfusion+Walk+Into+The+Sun
2587,BDP,13 And Good,1992-06-01,rap-song,BDP+13+And+Good
2588,Cypress Hill,Hand On The Pump,1992-06-01,rap-song,Cypress+Hill+Hand+On+The+Pump
2589,The Future Sound,Lady/What's A Bro To Do?,1992-06-01,rap-song,The+Future+Sound+Lady
2590,2Pac,Brenda's Got A Baby/If My Homie Calls,1992-06-01,rap-song,2Pac+Brenda's+Got+A+Baby
2591,M.C. Brains,Everybody's Talking About M.C. Brains,1992-06-01,rap-song,M.C.+Brains+Everybody's+Talking+About+M.C.+Brains
2592,Chi-Ali,Age Ain't Nothin' But A #,1992-06-01,rap-song,Chi-Ali+Age+Ain't+Nothin'+But+A+#
2593,2nd II None,If You Want It,1992-06-01,rap-song,2nd+II+None+If+You+Want+It
2594,Public Enemy,Nighttrain,1992-06-01,rap-song,Public+Enemy+Nighttrain
2595,Brotherhood Creed,Helluva,1992-06-01,rap-song,Brotherhood+Creed+Helluva
2596,UMC's,One To Grow On,1992-05-01,rap-song,UMC's+One+To+Grow+On
2597,Lil' Shawn,Hickeys On Your Chest,1992-05-01,rap-song,Lil'+Shawn+Hickeys+On+Your+Chest
2598,AMG,Jiggable Pie,1992-05-01,rap-song,AMG+Jiggable+Pie
2599,Luke,I Wanna Rock,1992-05-01,rap-song,Luke+I+Wanna+Rock
2600,Ghetto Girlz,My Man's Playing Tricks On Me,1992-05-01,rap-song,Ghetto+Girlz+My+Man's+Playing+Tricks+On+Me
2601,Sister Souljah,The Hate That Hate Produced,1992-05-01,rap-song,Sister+Souljah+The+Hate+That+Hate+Produced
2602,Black Sheep,The Choice Is Yours,1992-05-01,rap-song,Black+Sheep+The+Choice+Is+Yours
2603,Scarface,A Minute To Pray And A Second To Die,1992-05-01,rap-song,Scarface+A+Minute+To+Pray+And+A+Second+To+Die
2604,Positive K,Night Shift,1992-05-01,rap-song,Positive+K+Night+Shift
2605,Shabba Ranks Featuring KRS-1,The Jam,1992-05-01,rap-song,Shabba+Ranks+The+Jam
2606,Eric B. & Rakim,Juice (Know The Ledge),1992-05-01,rap-song,Eric+B.+Juice
2607,Fu-Schnickens,Ring The Alarm,1992-04-01,rap-song,Fu-Schnickens+Ring+The+Alarm
2608,M.C. Brains,Oochie Coochie,1992-04-01,rap-song,M.C.+Brains+Oochie+Coochie
2609,XClan,Fire & Earth,1992-04-01,rap-song,XClan+Fire+&+Earth
2610,Leaders Of The New School,The Int'l Zone Coaster,1992-04-01,rap-song,Leaders+Of+The+New+School+The+Int'l+Zone+Coaster
2611,Public Enemy,Shut 'Em Down,1992-04-01,rap-song,Public+Enemy+Shut+'Em+Down
2612,Tim Dog,Step To Me,1992-04-01,rap-song,Tim+Dog+Step+To+Me
2613,MC Lyte,Poor Georgie,1992-04-01,rap-song,MC+Lyte+Poor+Georgie
2614,Naughty By Nature,Everything's Gonna Be Alright,1992-04-01,rap-song,Naughty+By+Nature+Everything's+Gonna+Be+Alright
2615,Del The Funky Homosapien,Mistadobalina,1992-04-01,rap-song,Del+The+Funky+Homosapien+Mistadobalina
2616,Boogie Down Productions,Duck Down,1992-04-01,rap-song,Boogie+Down+Productions+Duck+Down
2617,Hen G & Evil E,If You Were Mine,1992-04-01,rap-song,Hen+G+If+You+Were+Mine
2618,Sir Mix-A-Lot,One Time's Got No Case,1992-04-01,rap-song,Sir+Mix-A-Lot+One+Time's+Got+No+Case
2619,Cypress Hill,The Phuncky Feel One/How I Could Just Kill A Man,1992-03-01,rap-song,Cypress+Hill+The+Phuncky+Feel+One
2620,Nice & Smooth,How To Flow,1992-03-01,rap-song,Nice+How+To+Flow
2621,Ice Cube,Steady Mobbin',1992-03-01,rap-song,Ice+Cube+Steady+Mobbin'
2622,D-Nice,Time To Flow,1992-03-01,rap-song,D-Nice+Time+To+Flow
2623,Scarface,Mr. Scarface,1992-03-01,rap-song,Scarface+Mr.+Scarface
2624,True Culture,"It's So Good, It's Bad",1992-03-01,rap-song,"True+Culture+It's+So+Good,+It's+Bad"
2625,Lord Finesse,Return Of The Funky Man,1992-03-01,rap-song,Lord+Finesse+Return+Of+The+Funky+Man
2626,M.C. Breed & D.F.C.,Just Kickin' It,1992-03-01,rap-song,M.C.+Breed+Just+Kickin'+It
2627,Queen Latifah,Latifah's Had It Up 2 Here,1992-03-01,rap-song,Queen+Latifah+Latifah's+Had+It+Up+2+Here
2628,ED O.G & DA Bulldogs,Be A Father To Your Child,1992-02-01,rap-song,ED+O.G+Be+A+Father+To+Your+Child
2629,M.C. Hammer,2 Legit 2 Quit,1992-02-01,rap-song,M.C.+Hammer+2+Legit+2+Quit
2630,2nd II None,Be True To Yourself,1992-02-01,rap-song,2nd+II+None+Be+True+To+Yourself
2631,Chubb Rock,Just The Two Of Us,1992-02-01,rap-song,Chubb+Rock+Just+The+Two+Of+Us
2632,Jibri Wise One,I'll Be There For You,1992-02-01,rap-song,Jibri+Wise+One+I'll+Be+There+For+You
2633,Big Daddy Kane,Groove With It,1992-02-01,rap-song,Big+Daddy+Kane+Groove+With+It
2634,Marky Mark & The Funky Bunch,Wildside,1992-02-01,rap-song,Marky+Mark+Wildside
2635,Brand Nubian,All For One,1992-02-01,rap-song,Brand+Nubian+All+For+One
2636,Digital Underground,Kiss You Back,1992-02-01,rap-song,Digital+Underground+Kiss+You+Back
2637,A Tribe Called Quest,Jazz (We've Got),1992-02-01,rap-song,A+Tribe+Called+Quest+Jazz
2638,Eric B. & Rakim,What's On Your Mind,1992-02-01,rap-song,Eric+B.+What's+On+Your+Mind
2639,Heavy D & The Boyz,Is It Good To You,1992-02-01,rap-song,Heavy+D+Is+It+Good+To+You
2640,Poor Righteous Teachers,Shakiyla (JRH),1992-01-01,rap-song,Poor+Righteous+Teachers+Shakiyla
2641,Kid 'N Play,Ain't Gonna Hurt Nobody,1992-01-01,rap-song,Kid+'N+Play+Ain't+Gonna+Hurt+Nobody
2642,UMC's,Blue Cheese,1992-01-01,rap-song,UMC's+Blue+Cheese
2643,Public Enemy,Can't Truss It,1992-01-01,rap-song,Public+Enemy+Can't+Truss+It
2644,Candyman,1-800-Sky-Talk PIN #110279,1992-01-01,rap-song,Candyman+1-800-Sky-Talk+PIN+#110279
2645,A Tribe Called Quest,Check The Rhime,1992-01-01,rap-song,A+Tribe+Called+Quest+Check+The+Rhime
2646,Marley Marl,The Symphony Pt. II,1992-01-01,rap-song,Marley+Marl+The+Symphony+Pt.+II
2647,The 2 Live Crew,Pop That Coochie,1992-01-01,rap-song,The+2+Live+Crew+Pop+That+Coochie
2648,Gang Starr,Step In The Arena,1992-01-01,rap-song,Gang+Starr+Step+In+The+Arena
2649,Geto Boys,Mind Playing Tricks On Me,1992-01-01,rap-song,Geto+Boys+Mind+Playing+Tricks+On+Me
2650,3rd Bass,Portrait Of The Artist As A Hood,1992-01-01,rap-song,3rd+Bass+Portrait+Of+The+Artist+As+A+Hood
2651,MC Lyte,When In Love,1991-12-01,rap-song,MC+Lyte+When+In+Love
2652,Yomo & Maulkie,Glory,1991-12-01,rap-song,Yomo+Glory
2653,Naughty By Nature,O.P.P.,1991-12-01,rap-song,Naughty+By+Nature+O.P.P.
2654,Hen-Gee & Evil-E,Lil Trig,1991-12-01,rap-song,Hen-Gee+Lil+Trig
2655,Compton's Most Wanted,Straight Checkn' Em,1991-12-01,rap-song,Compton's+Most+Wanted+Straight+Checkn'+Em
2656,Salt-N-Pepa,Let's Talk About Sex,1991-11-01,rap-song,Salt-N-Pepa+Let's+Talk+About+Sex
2657,Black Sheep,Flavor Of The Month,1991-11-01,rap-song,Black+Sheep+Flavor+Of+The+Month
2658,Tim Dog,F-ck Compton,1991-11-01,rap-song,Tim+Dog+F-ck+Compton
2659,Nice & Smooth,Hip Hop Junkies,1991-11-01,rap-song,Nice+Hip+Hop+Junkies
2660,Queen Latifah,Fly Girl,1991-11-01,rap-song,Queen+Latifah+Fly+Girl
2661,H.E.A.L.,Heal Yourself,1991-11-01,rap-song,H.E.A.L.+Heal+Yourself
2662,Def Jef,Here We Go Again,1991-11-01,rap-song,Def+Jef+Here+We+Go+Again
2663,D.J. Magic Mike & Madness,You Want Bass,1991-11-01,rap-song,D.J.+Magic+Mike+You+Want+Bass
2664,Above The Law,4 The Funk of It,1991-11-01,rap-song,Above+The+Law+4+The+Funk+of+It
2665,M.C. Breed & D.F.C.,Ain't No Future In Yo' Fronting,1991-11-01,rap-song,M.C.+Breed+Ain't+No+Future+In+Yo'+Fronting
2666,F.S. Effect,I Wanna B Ure Lover,1991-11-01,rap-song,F.S.+Effect+I+Wanna+B+Ure+Lover
2667,2 Kings In A Cipher,Definition Of A King,1991-10-01,rap-song,2+Kings+In+A+Cipher+Definition+Of+A+King
2668,Larry Larr,Confused,1991-10-01,rap-song,Larry+Larr+Confused
2669,Compton's Most Wanted,Growin' Up In The Hood,1991-10-01,rap-song,Compton's+Most+Wanted+Growin'+Up+In+The+Hood
2670,Leaders Of The New School,Sobb Story,1991-10-01,rap-song,Leaders+Of+The+New+School+Sobb+Story
2671,Biz Markie,What Comes Around Goes Around,1991-10-01,rap-song,Biz+Markie+What+Comes+Around+Goes+Around
2672,Yo-Yo,Ain't Nobody Better,1991-10-01,rap-song,Yo-Yo+Ain't+Nobody+Better
2673,Jibri Wise One,The House The Dog Built,1991-10-01,rap-song,Jibri+Wise+One+The+House+The+Dog+Built
2674,The Jaz,A Groove (This Is What U Rap 2),1991-10-01,rap-song,The+Jaz+A+Groove
2675,T.C.F.,If You Wanna Sex Me Up,1991-10-01,rap-song,T.C.F.+If+You+Wanna+Sex+Me+Up
2676,Latin Alliance,Low Rider (On The Boulevard),1991-10-01,rap-song,Latin+Alliance+Low+Rider
2677,Greyson & Jason,Get Bizzy,1991-09-01,rap-song,Greyson+Get+Bizzy
2678,Heavy D & The Boyz,Now That We Found Love,1991-09-01,rap-song,Heavy+D+Now+That+We+Found+Love
2679,DJ Quik,Tonite,1991-09-01,rap-song,DJ+Quik+Tonite
2680,Chubb Rock,The Chubbster,1991-09-01,rap-song,Chubb+Rock+The+Chubbster
2681,Redhead Kingpin,It's A Love Thang,1991-09-01,rap-song,Redhead+Kingpin+It's+A+Love+Thang
2682,AMG,Bitch Betta Have My Money,1991-09-01,rap-song,AMG+Bitch+Betta+Have+My+Money
2683,ED O.G & DA Bulldogs,Bug-A-Boo,1991-09-01,rap-song,ED+O.G+Bug-A-Boo
2684,Oaktown's 3.5.7,Turn It Up,1991-09-01,rap-song,Oaktown's+3.5.7+Turn+It+Up
2685,Kool Moe Dee,How Kool Can One Black Man Be,1991-09-01,rap-song,Kool+Moe+Dee+How+Kool+Can+One+Black+Man+Be
2686,Justin Warfield,Season Of The Vic,1991-09-01,rap-song,Justin+Warfield+Season+Of+The+Vic
2687,Slick Rick,I Shouldn't Have Done It,1991-09-01,rap-song,Slick+Rick+I+Shouldn't+Have+Done+It
2688,LL Cool J,6 Minutes Of Pleasure,1991-09-01,rap-song,LL+Cool+J+6+Minutes+Of+Pleasure
2689,D.J. Jazzy Jeff & The Fresh Prince,Summertime,1991-09-01,rap-song,D.J.+Jazzy+Jeff+Summertime
2690,Brand Nubian,Slow Down,1991-08-01,rap-song,Brand+Nubian+Slow+Down
2691,Grandaddy I.U.,Sugar Free,1991-08-01,rap-song,Grandaddy+I.U.+Sugar+Free
2692,3rd Bass,Pop Goes The Weasel,1991-08-01,rap-song,3rd+Bass+Pop+Goes+The+Weasel
2693,Main Source,Just Hangin' Out,1991-08-01,rap-song,Main+Source+Just+Hangin'+Out
2694,Ice-T,O.G. Original Gangster,1991-08-01,rap-song,Ice-T+O.G.+Original+Gangster
2695,Big Daddy Kane,It's Hard Being The Kane,1991-08-01,rap-song,Big+Daddy+Kane+It's+Hard+Being+The+Kane
2696,Fifth Platoon,Party Line,1991-08-01,rap-song,Fifth+Platoon+Party+Line
2697,The Dogs Feat. Disco Rick,Do The Nasty Dance,1991-08-01,rap-song,The+Dogs+Do+The+Nasty+Dance
2698,Rodney O & Joe Cooley,Get Ready To Roll,1991-08-01,rap-song,Rodney+O+Get+Ready+To+Roll
2699,Terminator X,Homey Don't Play Dat,1991-08-01,rap-song,Terminator+X+Homey+Don't+Play+Dat
2700,"Sam ""The Beast""",Knock Some Boots,1991-08-01,rap-song,"Sam+""The+Beast""+Knock+Some+Boots"
2701,Son Of Bazerk,"Bang (Get Down, Get Down)",1991-08-01,rap-song,Son+Of+Bazerk+Bang
2702,Larry Larr,"Larry, That's What They Call Me",1991-07-01,rap-song,"Larry+Larr+Larry,+That's+What+They+Call+Me"
2703,De La Soul,Ring Ring Ring (Ha Ha Hey),1991-07-01,rap-song,De+La+Soul+Ring+Ring+Ring
2704,Leaders Of The New School,Case Of The P.T.A.,1991-07-01,rap-song,Leaders+Of+The+New+School+Case+Of+The+P.T.A.
2705,Kool Moe Dee Feat. KRS-One & Chuck D,Rise 'N' Shine,1991-07-01,rap-song,Kool+Moe+Dee+Rise+'N'+Shine
2706,Yo-Yo Featuring Ice Cube,You Can't Play With My Yo-Yo,1991-07-01,rap-song,Yo-Yo+You+Can't+Play+With+My+Yo-Yo
2707,Gang Starr,Lovesick,1991-07-01,rap-song,Gang+Starr+Lovesick
2708,EPMD Featuring L.L. Cool J,Rampage,1991-07-01,rap-song,EPMD+Rampage
2709,Craig-G,U-R-Not The 1,1991-07-01,rap-song,Craig-G+U-R-Not+The+1
2710,Gerardo,We Want The Funk,1991-07-01,rap-song,Gerardo+We+Want+The+Funk
2711,K.M.D.,Who Me?,1991-07-01,rap-song,K.M.D.+Who+Me?
2712,ED O.G & DA Bulldogs,I Got To Have It,1991-06-01,rap-song,ED+O.G+I+Got+To+Have+It
2713,Nikki D,Daddy's Little Girl,1991-06-01,rap-song,Nikki+D+Daddy's+Little+Girl
2714,Ice-T,New Jack Hustler (Nino's Theme),1991-06-01,rap-song,Ice-T+New+Jack+Hustler
2715,DJ Quik,Born And Raised In Compton,1991-06-01,rap-song,DJ+Quik+Born+And+Raised+In+Compton
2716,Mario,Whip It Baby,1991-06-01,rap-song,Mario+Whip+It+Baby
2717,LL Cool J,Mama Said Knock You Out,1991-06-01,rap-song,LL+Cool+J+Mama+Said+Knock+You+Out
2718,Hansoul,Imagination,1991-06-01,rap-song,Hansoul+Imagination
2719,ARB,Crank It Up,1991-06-01,rap-song,ARB+Crank+It+Up
2720,MC Sway & DJ King Tech,Follow 4 Now,1991-06-01,rap-song,MC+Sway+Follow+4+Now
2721,Definition Of Sound,Now Is Tomorrow,1991-06-01,rap-song,Definition+Of+Sound+Now+Is+Tomorrow
2722,Chubb Rock,Treat 'Em Right,1991-06-01,rap-song,Chubb+Rock+Treat+'Em+Right
2723,Vicious Base Feat. D.J. Magic Mike,It's Automatic,1991-06-01,rap-song,Vicious+Base+It's+Automatic
2724,Fonke Socialistiks,You Are My Heaven,1991-06-01,rap-song,Fonke+Socialistiks+You+Are+My+Heaven
2725,K-9 Posse,Get Wild Go Crazy,1991-06-01,rap-song,K-9+Posse+Get+Wild+Go+Crazy
2726,Gang Starr,Who's Gonna Take The Weight,1991-05-01,rap-song,Gang+Starr+Who's+Gonna+Take+The+Weight
2727,Monie Love Featuring True Image,It's A Shame (My Sister),1991-05-01,rap-song,Monie+Love+It's+A+Shame
2728,The D.O.C.,Mind Blowin',1991-05-01,rap-song,The+D.O.C.+Mind+Blowin'
2729,Main Source,Looking At The Front Door,1991-05-01,rap-song,Main+Source+Looking+At+The+Front+Door
2730,Run-D.M.C.,Faces,1991-05-01,rap-song,Run-D.M.C.+Faces
2731,K-Solo,Fugitive,1991-05-01,rap-song,K-Solo+Fugitive
2732,K.M.D.,Peachfuzz,1991-05-01,rap-song,K.M.D.+Peachfuzz
2733,The Genius,Come Do Me,1991-05-01,rap-song,The+Genius+Come+Do+Me
2734,Salt-N-Pepa,Do You Want Me,1991-05-01,rap-song,Salt-N-Pepa+Do+You+Want+Me
2735,Poison Clan,Dance All Night,1991-05-01,rap-song,Poison+Clan+Dance+All+Night
2736,Son Of Bazerk/No Self Control,Change The Style,1991-04-01,rap-song,Son+Of+Bazerk/No+Self+Control+Change+The+Style
2737,BWP,Two Minute Brother,1991-04-01,rap-song,BWP+Two+Minute+Brother
2738,Gerardo,Rico Suave,1991-04-01,rap-song,Gerardo+Rico+Suave
2739,Brand Nubian,Wake Up,1991-04-01,rap-song,Brand+Nubian+Wake+Up
2740,Gang Starr,Just To Get A Rep,1991-04-01,rap-song,Gang+Starr+Just+To+Get+A+Rep
2741,Candyman,Melt In Your Mouth,1991-04-01,rap-song,Candyman+Melt+In+Your+Mouth
2742,EPMD,Gold Digger,1991-04-01,rap-song,EPMD+Gold+Digger
2743,M.C. Jr. Cas,Wild Side,1991-04-01,rap-song,M.C.+Jr.+Cas+Wild+Side
2744,Redhead Kingpin,All About Red,1991-04-01,rap-song,Redhead+Kingpin+All+About+Red
2745,Kwame & A New Beginning,Oneovdabigboiz,1991-04-01,rap-song,Kwame+Oneovdabigboiz
2746,Too $hort,Short But Funky,1991-04-01,rap-song,Too+$hort+Short+But+Funky
2747,Yo-Yo,Stompin' In The 90's,1991-03-01,rap-song,Yo-Yo+Stompin'+In+The+90's
2748,LL Cool J,Around The Way Girl,1991-03-01,rap-song,LL+Cool+J+Around+The+Way+Girl
2749,A Tribe Called Quest,Can I Kick It?,1991-03-01,rap-song,A+Tribe+Called+Quest+Can+I+Kick+It?
2750,Grandaddy I.U.,Something New,1991-03-01,rap-song,Grandaddy+I.U.+Something+New
2751,Special Ed,"Come On, Let's Move It",1991-03-01,rap-song,"Special+Ed+Come+On,+Let's+Move+It"
