,artist,track,date,chart,spotify_query
4093,Bryan Adams,Have You Ever Really Loved A Woman?,1995-09-01,hot-100,Bryan+Adams+Have+You+Ever+Really+Loved+A+Woman?
4094,Real McCoy,Come And Get Your Love,1995-09-01,hot-100,Real+McCoy+Come+And+Get+Your+Love
4095,Better Than Ezra,Good,1995-09-01,hot-100,Better+Than+Ezra+Good
4096,Michael Jackson & Janet Jackson,Scream/Childhood,1995-08-01,hot-100,Michael+Jackson+Scream
4097,Soul Asylum,Misery,1995-08-01,hot-100,Soul+Asylum+Misery
4098,Brandy,Best Friend,1995-08-01,hot-100,Brandy+Best+Friend
4099,E-40 (Featuring Suga T),Sprinkle Me,1995-08-01,hot-100,E-40++Sprinkle+Me
4100,Madonna,Human Nature,1995-08-01,hot-100,Madonna+Human+Nature
4101,Hootie & The Blowfish,Hold My Hand,1995-08-01,hot-100,Hootie+Hold+My+Hand
4102,Chef Raekwon,Glaciers Of Ice/Criminology,1995-08-01,hot-100,Chef+Raekwon+Glaciers+Of+Ice
4103,Chris Isaak,Somebody's Crying,1995-08-01,hot-100,Chris+Isaak+Somebody's+Crying
4104,Martin Page,In The House Of Stone And Light,1995-08-01,hot-100,Martin+Page+In+The+House+Of+Stone+And+Light
4105,2Pac,So Many Tears,1995-08-01,hot-100,2Pac+So+Many+Tears
4106,Method Man Featuring Mary J. Blige,I'll Be There For You/You're All I Need To Get By,1995-08-01,hot-100,Method+Man+I'll+Be+There+For+You
4107,Dr. Dre,"Keep Their Heads Ringin' (From ""Friday"")",1995-07-01,hot-100,Dr.+Dre+Keep+Their+Heads+Ringin'
4108,Total Featuring The Notorious B.I.G.,"Can't You See (From ""New Jersey Drive"")",1995-07-01,hot-100,Total+Can't+You+See
4109,TLC,Red Light Special,1995-07-01,hot-100,TLC+Red+Light+Special
4110,Elton John,Believe,1995-07-01,hot-100,Elton+John+Believe
4111,Real McCoy,Run Away,1995-07-01,hot-100,Real+McCoy+Run+Away
4112,Real McCoy,Another Night,1995-07-01,hot-100,Real+McCoy+Another+Night
4113,Des'ree,You Gotta Be,1995-07-01,hot-100,Des'ree+You+Gotta+Be
4114,Madonna,Take A Bow,1995-07-01,hot-100,Madonna+Take+A+Bow
4115,Stevie B,Dream About You/Funky Melody,1995-07-01,hot-100,Stevie+B+Dream+About+You
4116,Kut Klose,I Like,1995-07-01,hot-100,Kut+Klose+I+Like
4117,Brian McKnight,"Crazy Love (From ""Jason's Lyric"")",1995-07-01,hot-100,Brian+McKnight+Crazy+Love
4118,2Pac,Dear Mama/Old School,1995-07-01,hot-100,2Pac+Dear+Mama
4119,Paula Abdul,My Love Is For Real,1995-07-01,hot-100,Paula+Abdul+My+Love+Is+For+Real
4120,Jamie Walters,Hold On,1995-07-01,hot-100,Jamie+Walters+Hold+On
4121,Da Brat,Give It 2 You,1995-07-01,hot-100,Da+Brat+Give+It+2+You
4122,Annie Lennox,"No More ""I Love You's""",1995-07-01,hot-100,"Annie+Lennox+No+More+""I+Love+You's"""
4123,Soul For Real,Candy Rain,1995-06-01,hot-100,Soul+For+Real+Candy+Rain
4124,Raphael Saadiq,"Ask Of You (From ""Higher Learning"")",1995-06-01,hot-100,Raphael+Saadiq+Ask+Of+You
4125,Sheryl Crow,Strong Enough,1995-06-01,hot-100,Sheryl+Crow+Strong+Enough
4126,Adam Ant,Wonderful,1995-06-01,hot-100,Adam+Ant+Wonderful
4127,Rappin' 4-Tay Featuring The Spinners,I'll Be Around,1995-06-01,hot-100,Rappin'+4-Tay+I'll+Be+Around
4128,Brownstone,Grapevyne,1995-06-01,hot-100,Brownstone+Grapevyne
4129,IV Xample,I'd Rather Be Alone,1995-06-01,hot-100,IV+Xample+I'd+Rather+Be+Alone
4130,R.E.M.,Strange Currencies,1995-06-01,hot-100,R.E.M.+Strange+Currencies
4131,Fun Factory,Close To You,1995-06-01,hot-100,Fun+Factory+Close+To+You
4132,Various Artists,"Freedom (From ""Panther"")",1995-06-01,hot-100,Various+Artists+Freedom
4133,Subway (Featuring 702),This Lil' Game We Play,1995-06-01,hot-100,Subway++This+Lil'+Game+We+Play
4134,Melissa Etheridge,Like The Way I Do/If I Wanted To,1995-06-01,hot-100,Melissa+Etheridge+Like+The+Way+I+Do
4135,Firehouse,I Live My Life For You,1995-06-01,hot-100,Firehouse+I+Live+My+Life+For+You
4136,TLC,Creep,1995-06-01,hot-100,TLC+Creep
4137,Brownstone,If You Love Me,1995-06-01,hot-100,Brownstone+If+You+Love+Me
4138,Brandy,Baby,1995-06-01,hot-100,Brandy+Baby
4139,Van Halen,Can't Stop Lovin' You,1995-06-01,hot-100,Van+Halen+Can't+Stop+Lovin'+You
4140,The Notorious B.I.G.,Big Poppa/Warning,1995-06-01,hot-100,The+Notorious+B.I.G.+Big+Poppa
4141,Rednex,Cotton Eye Joe,1995-06-01,hot-100,Rednex+Cotton+Eye+Joe
4142,Bon Jovi,Always,1995-05-01,hot-100,Bon+Jovi+Always
4143,2 Unlimited,Get Ready For This,1995-05-01,hot-100,2+Unlimited+Get+Ready+For+This
4144,Melissa Etheridge,I'm The Only One,1995-05-01,hot-100,Melissa+Etheridge+I'm+The+Only+One
4145,BLACKstreet,Joy,1995-05-01,hot-100,BLACKstreet+Joy
4146,Foreigner,Until The End Of Time,1995-05-01,hot-100,Foreigner+Until+The+End+Of+Time
4147,The Human League,Tell Me When,1995-05-01,hot-100,The+Human+League+Tell+Me+When
4148,Corona,The Rhythm Of The Night,1995-05-01,hot-100,Corona+The+Rhythm+Of+The+Night
4149,Boyz II Men,On Bended Knee,1995-05-01,hot-100,Boyz+II+Men+On+Bended+Knee
4150,Boyz II Men,Thank You,1995-05-01,hot-100,Boyz+II+Men+Thank+You
4151,Mary J. Blige,I'm Goin' Down,1995-05-01,hot-100,Mary+J.+Blige+I'm+Goin'+Down
4152,4PM,Sukiyaki,1995-04-01,hot-100,4PM+Sukiyaki
4153,Craig Mack,Get Down,1995-04-01,hot-100,Craig+Mack+Get+Down
4154,K-Ci Hailey,If You Think You're Lonely Now,1995-04-01,hot-100,K-Ci+Hailey+If+You+Think+You're+Lonely+Now
4155,N2U,I Miss You,1995-04-01,hot-100,N2U+I+Miss+You
4156,Gloria Estefan,Everlasting Love,1995-04-01,hot-100,Gloria+Estefan+Everlasting+Love
4157,Crystal Waters,100% Pure Love,1995-04-01,hot-100,Crystal+Waters+100%+Pure+Love
4158,Brandy,I Wanna Be Down,1995-04-01,hot-100,Brandy+I+Wanna+Be+Down
4159,Bone Thugs-N-Harmony Featuring Eazy-E,Foe Tha Love Of $,1995-04-01,hot-100,Bone+Thugs-N-Harmony+Foe+Tha+Love+Of+$
4160,20 Fingers Featuring Gillette,Short Dick Man,1995-04-01,hot-100,20+Fingers+Short+Dick+Man
4161,Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")",1995-04-01,hot-100,Ini+Kamoze+Here+Comes+The+Hotstepper
4162,Gillette,Mr. Personality,1995-04-01,hot-100,Gillette+Mr.+Personality
4163,Vanessa Williams,The Sweetest Days,1995-04-01,hot-100,Vanessa+Williams+The+Sweetest+Days
4164,Amy Grant With Vince Gill,House Of Love,1995-04-01,hot-100,Amy+Grant+With+Vince+Gill+House+Of+Love
4165,Jade,Every Day Of The Week,1995-04-01,hot-100,Jade+Every+Day+Of+The+Week
4166,Bonnie Raitt,"You Got It (From ""Boys On The Side"")",1995-04-01,hot-100,Bonnie+Raitt+You+Got+It
4167,BLACKstreet,Before I Let You Go,1995-04-01,hot-100,BLACKstreet+Before+I+Let+You+Go
4168,Tom Petty,You Don't Know How It Feels,1995-04-01,hot-100,Tom+Petty+You+Don't+Know+How+It+Feels
4169,Immature,Constantly,1995-03-01,hot-100,Immature+Constantly
4170,Gloria Estefan,"Turn The Beat Around (From ""The Specialist"")",1995-03-01,hot-100,Gloria+Estefan+Turn+The+Beat+Around
4171,John Mellencamp With Me'Shell Ndegeocello,Wild Night,1995-03-01,hot-100,John+Mellencamp+With+Me'Shell+Ndegeocello+Wild+Night
4172,Sheryl Crow,All I Wanna Do,1995-03-01,hot-100,Sheryl+Crow+All+I+Wanna+Do
4173,Pretenders,I'll Stand By You,1995-03-01,hot-100,Pretenders+I'll+Stand+By+You
4174,Jon Secada,Mental Picture,1995-03-01,hot-100,Jon+Secada+Mental+Picture
4175,Janet Jackson,You Want This/70's Love Groove,1995-03-01,hot-100,Janet+Jackson+You+Want+This
4176,Boyz II Men,I'll Make Love To You,1995-03-01,hot-100,Boyz+II+Men+I'll+Make+Love+To+You
4177,69 Boyz,Tootsee Roll,1995-03-01,hot-100,69+Boyz+Tootsee+Roll
4178,R.E.M.,Bang And Blame,1995-03-01,hot-100,R.E.M.+Bang+And+Blame
4179,Madonna,Secret,1995-03-01,hot-100,Madonna+Secret
4180,Sting,When We Dance,1995-02-01,hot-100,Sting+When+We+Dance
4181,R.E.M.,"What's The Frequency, Kenneth?",1995-02-01,hot-100,"R.E.M.+What's+The+Frequency,+Kenneth?"
4182,Changing Faces,Foolin' Around,1995-02-01,hot-100,Changing+Faces+Foolin'+Around
4183,Zhane,"Shame (From ""A Low Down Dirty Shame"")",1995-02-01,hot-100,Zhane+Shame
4184,The 4 Seasons,"December 1963 (Oh, What A Night)",1995-02-01,hot-100,The+4+Seasons+December+1963
4185,Mary J. Blige,Be Happy,1995-02-01,hot-100,Mary+J.+Blige+Be+Happy
4186,Babyface,When Can I See You,1995-02-01,hot-100,Babyface+When+Can+I+See+You
4187,Andru Donalds,Mishale,1995-02-01,hot-100,Andru+Donalds+Mishale
4188,Deadeye Dick,"New Age Girl (From ""Dumb And Dumber"")",1995-02-01,hot-100,Deadeye+Dick+New+Age+Girl
4189,Barry White,Practice What You Preach,1995-02-01,hot-100,Barry+White+Practice+What+You+Preach
4190,Toni Braxton,I Belong To You/How Many Ways,1995-02-01,hot-100,Toni+Braxton+I+Belong+To+You
4191,Craig Mack,Flava In Ya Ear,1995-01-01,hot-100,Craig+Mack+Flava+In+Ya+Ear
4192,Ace Of Base,Living In Danger,1995-01-01,hot-100,Ace+Of+Base+Living+In+Danger
4193,Bone Thugs-N-Harmony,Thuggish Ruggish Bone,1995-01-01,hot-100,Bone+Thugs-N-Harmony+Thuggish+Ruggish+Bone
4194,Scarface,I Never Seen A Man Cry (aka I Seen A Man Die),1995-01-01,hot-100,Scarface+I+Never+Seen+A+Man+Cry
4195,Immature,Never Lie,1995-01-01,hot-100,Immature+Never+Lie
4196,Rappin' 4-Tay,Playaz Club,1995-01-01,hot-100,Rappin'+4-Tay+Playaz+Club
4197,B.M.U. (Black Men United),"U Will Know (From ""Jason's Lyric"")",1995-01-01,hot-100,B.M.U.+(Black+Men+United)+U+Will+Know
4198,Warren G,Do You See,1995-01-01,hot-100,Warren+G+Do+You+See
4199,Method Man,Bring The Pain,1995-01-01,hot-100,Method+Man+Bring+The+Pain
4200,Aerosmith,Blind Man,1995-01-01,hot-100,Aerosmith+Blind+Man
4201,Da Brat,Fa All Y'all,1995-01-01,hot-100,Da+Brat+Fa+All+Y'all
4202,Ace Of Base,Don't Turn Around,1994-12-01,hot-100,Ace+Of+Base+Don't+Turn+Around
4203,Toad The Wet Sprocket,Something's Always Wrong,1994-12-01,hot-100,Toad+The+Wet+Sprocket+Something's+Always+Wrong
4204,John Mellencamp,Dance Naked,1994-12-01,hot-100,John+Mellencamp+Dance+Naked
4205,Melissa Etheridge,Come To My Window,1994-12-01,hot-100,Melissa+Etheridge+Come+To+My+Window
4206,Elton John,"Circle Of Life (From ""The Lion King"")",1994-12-01,hot-100,Elton+John+Circle+Of+Life
4207,Changing Faces,Stroke You Up,1994-12-01,hot-100,Changing+Faces+Stroke+You+Up
4208,Luther Vandross & Mariah Carey,Endless Love,1994-12-01,hot-100,Luther+Vandross+Endless+Love
4209,Candlebox,Far Behind,1994-12-01,hot-100,Candlebox+Far+Behind
4210,Aaliyah,At Your Best (You Are Love),1994-12-01,hot-100,Aaliyah+At+Your+Best
4211,Pearl Jam,Tremor Christ/Spin The Black Circle,1994-12-01,hot-100,Pearl+Jam+Tremor+Christ
4212,Jon Secada,If You Go,1994-12-01,hot-100,Jon+Secada+If+You+Go
4213,Lucas,Lucas With The Lid Off,1994-12-01,hot-100,Lucas+Lucas+With+The+Lid+Off
4214,Nine Inch Nails,Closer,1994-11-01,hot-100,Nine+Inch+Nails+Closer
4215,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",1994-11-01,hot-100,Lisa+Loeb+Stay
4216,The Notorious B.I.G.,Juicy/Unbelievable,1994-11-01,hot-100,The+Notorious+B.I.G.+Juicy
4217,Salt-N-Pepa,None Of Your Business,1994-11-01,hot-100,Salt-N-Pepa+None+Of+Your+Business
4218,All-4-One,I Swear,1994-11-01,hot-100,All-4-One+I+Swear
4219,Warren G,This D.J.,1994-11-01,hot-100,Warren+G+This+D.J.
4220,Eagles,Get Over It,1994-11-01,hot-100,Eagles+Get+Over+It
4221,Elton John,"Can You Feel The Love Tonight (From ""The Lion King"")",1994-11-01,hot-100,Elton+John+Can+You+Feel+The+Love+Tonight
4222,Amy Grant,Lucky One,1994-11-01,hot-100,Amy+Grant+Lucky+One
4223,Coolio,Fantastic Voyage,1994-11-01,hot-100,Coolio+Fantastic+Voyage
4224,Collective Soul,Shine,1994-11-01,hot-100,Collective+Soul+Shine
4225,Ice Cube Featuring George Clinton,Bop Gun (One Nation),1994-11-01,hot-100,Ice+Cube+Bop+Gun
4226,Richard Marx,The Way She Loves Me,1994-10-01,hot-100,Richard+Marx+The+Way+She+Loves+Me
4227,Mariah Carey,Anytime You Need A Friend,1994-10-01,hot-100,Mariah+Carey+Anytime+You+Need+A+Friend
4228,Heavy D & The Boyz,Nuttin' But Love,1994-10-01,hot-100,Heavy+D+Nuttin'+But+Love
4229,Erasure,Always,1994-10-01,hot-100,Erasure+Always
4230,Terror Fabulous Featuring Nadine Sutherland,Action,1994-10-01,hot-100,Terror+Fabulous+Action
4231,Ace Of Base,The Sign,1994-10-01,hot-100,Ace+Of+Base+The+Sign
4232,Aaliyah,Back & Forth,1994-10-01,hot-100,Aaliyah+Back+&+Forth
4233,C+C Music Factory,Do You Wanna Get Funky,1994-10-01,hot-100,C+C+Music+Factory+Do+You+Wanna+Get+Funky
4234,Wet Wet Wet,Love Is All Around,1994-10-01,hot-100,Wet+Wet+Wet+Love+Is+All+Around
4235,Janet Jackson,"Any Time, Any Place/And On And On",1994-10-01,hot-100,"Janet+Jackson+Any+Time,+Any+Place"
4236,Aaron Hall,I Miss You,1994-10-01,hot-100,Aaron+Hall+I+Miss+You
4237,Aerosmith,Crazy,1994-10-01,hot-100,Aerosmith+Crazy
4238,Seal,Prayer For The Dying,1994-10-01,hot-100,Seal+Prayer+For+The+Dying
4239,Anita Baker,Body & Soul,1994-10-01,hot-100,Anita+Baker+Body+&+Soul
4240,Gerald Levert,I'd Give Anything,1994-10-01,hot-100,Gerald+Levert+I'd+Give+Anything
4241,Toni Braxton,You Mean The World To Me,1994-10-01,hot-100,Toni+Braxton+You+Mean+The+World+To+Me
4242,Da Brat,Funkdafied,1994-10-01,hot-100,Da+Brat+Funkdafied
4243,Prince,Letitgo,1994-10-01,hot-100,Prince+Letitgo
4244,Steve Perry,You Better Wait,1994-09-01,hot-100,Steve+Perry+You+Better+Wait
4245,Madonna,"I'll Remember (From ""With Honors"")",1994-09-01,hot-100,Madonna+I'll+Remember
4246,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",1994-09-01,hot-100,Warren+G+Regulate
4247,R. Kelly,Your Body's Callin',1994-09-01,hot-100,R.+Kelly+Your+Body's+Callin'
4248,Tevin Campbell,Always In My Heart,1994-09-01,hot-100,Tevin+Campbell+Always+In+My+Heart
4249,Public Enemy,Give It Up,1994-09-01,hot-100,Public+Enemy+Give+It+Up
4250,BLACKstreet,Booti Call,1994-09-01,hot-100,BLACKstreet+Booti+Call
4251,Joshua Kadison,Beautiful In My Eyes,1994-09-01,hot-100,Joshua+Kadison+Beautiful+In+My+Eyes
4252,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",1994-09-01,hot-100,Big+Mountain+Baby+I+Love+Your+Way
4253,Ahmad,Back In The Day,1994-09-01,hot-100,Ahmad+Back+In+The+Day
4254,Tevin Campbell,I'm Ready,1994-08-01,hot-100,Tevin+Campbell+I'm+Ready
4255,Zhane,Sending My Love,1994-08-01,hot-100,Zhane+Sending+My+Love
4256,Salt-N-Pepa Featuring En Vogue,Whatta Man,1994-08-01,hot-100,Salt-N-Pepa+Whatta+Man
4257,Live,Selling The Drama,1994-08-01,hot-100,Live+Selling+The+Drama
4258,David Ball,Thinkin' Problem,1994-08-01,hot-100,David+Ball+Thinkin'+Problem
4259,SWV,"Anything (From ""Above The Rim"")",1994-08-01,hot-100,SWV+Anything
4260,The Puppies,Funky Y-2-C,1994-08-01,hot-100,The+Puppies+Funky+Y-2-C
4261,Spin Doctors,You Let Your Heart Go Too Fast,1994-08-01,hot-100,Spin+Doctors+You+Let+Your+Heart+Go+Too+Fast
4262,Toad The Wet Sprocket,Fall Down,1994-08-01,hot-100,Toad+The+Wet+Sprocket+Fall+Down
4263,Enigma,Return To Innocence,1994-08-01,hot-100,Enigma+Return+To+Innocence
4264,Tim McGraw,Don't Take The Girl,1994-08-01,hot-100,Tim+McGraw+Don't+Take+The+Girl
4265,Aretha Franklin,Willing To Forgive,1994-08-01,hot-100,Aretha+Franklin+Willing+To+Forgive
4266,Prince,The Most Beautiful Girl In The World,1994-08-01,hot-100,Prince+The+Most+Beautiful+Girl+In+The+World
4267,Shai,"The Place Where You Belong (From ""Beverly Hills Cop III"")",1994-08-01,hot-100,Shai+The+Place+Where+You+Belong
4268,Heavy D & The Boyz,Got Me Waiting,1994-07-01,hot-100,Heavy+D+Got+Me+Waiting
4269,Richard Marx,Now And Forever,1994-07-01,hot-100,Richard+Marx+Now+And+Forever
4270,Bonnie Raitt,Love Sneakin' Up On You,1994-07-01,hot-100,Bonnie+Raitt+Love+Sneakin'+Up+On+You
4271,Gin Blossoms,Found Out About You,1994-07-01,hot-100,Gin+Blossoms+Found+Out+About+You
4272,M.C. Hammer,Pumps And A Bump,1994-07-01,hot-100,M.C.+Hammer+Pumps+And+A+Bump
4273,Mariah Carey,Without You/Never Forget You,1994-07-01,hot-100,Mariah+Carey+Without+You
4274,Celine Dion,The Power Of Love,1994-07-01,hot-100,Celine+Dion+The+Power+Of+Love
4275,Huey Lewis & The News,(She's) Some Kind Of Wonderful,1994-07-01,hot-100,Huey+Lewis+(She's)+Some+Kind+Of+Wonderful
4276,Domino,Sweet Potatoe Pie,1994-07-01,hot-100,Domino+Sweet+Potatoe+Pie
4277,Crash Test Dummies,Mmm Mmm Mmm Mmm,1994-07-01,hot-100,Crash+Test+Dummies+Mmm+Mmm+Mmm+Mmm
4278,Beck,Loser,1994-07-01,hot-100,Beck+Loser
4279,M People,Moving On Up,1994-07-01,hot-100,M+People+Moving+On+Up
4280,General Public,"I'll Take You There (From ""Threesome"")",1994-07-01,hot-100,General+Public+I'll+Take+You+There
4281,R. Kelly,Bump N' Grind,1994-07-01,hot-100,R.+Kelly+Bump+N'+Grind
4282,Celine Dion,Misled,1994-07-01,hot-100,Celine+Dion+Misled
4283,FRENTE!,Bizarre Love Triangle,1994-06-01,hot-100,FRENTE!+Bizarre+Love+Triangle
4284,Arrested Development,Ease My Mind,1994-06-01,hot-100,Arrested+Development+Ease+My+Mind
4285,Toni Braxton,Breathe Again,1994-06-01,hot-100,Toni+Braxton+Breathe+Again
4286,The Cranberries,Dreams,1994-06-01,hot-100,The+Cranberries+Dreams
4287,Masta Ace Incorporated,Born To Roll,1994-06-01,hot-100,Masta+Ace+Incorporated+Born+To+Roll
4288,Xscape,Love On My Mind,1994-06-01,hot-100,Xscape+Love+On+My+Mind
4289,Snoop Doggy Dogg,Gin And Juice,1994-06-01,hot-100,Snoop+Doggy+Dogg+Gin+And+Juice
4290,Ice Cube,You Know How We Do It,1994-06-01,hot-100,Ice+Cube+You+Know+How+We+Do+It
4291,The B.C. 52's,"(Meet) The Flintstones (From ""The Flintstones"")",1994-06-01,hot-100,The+B.C.+52's+(Meet)+The+Flintstones
4292,Babyface,And Our Feelings,1994-06-01,hot-100,Babyface+And+Our+Feelings
4293,Meat Loaf,Objects In The Rear View Mirror May Appear Closer Than...,1994-06-01,hot-100,Meat+Loaf+Objects+In+The+Rear+View+Mirror+May+Appear+Closer+Than...
4294,Bruce Springsteen,"Streets Of Philadelphia (From ""Philadelphia"")",1994-06-01,hot-100,Bruce+Springsteen+Streets+Of+Philadelphia
4295,US3,Cantaloop (Flip Fantasia),1994-05-01,hot-100,US3+Cantaloop
4296,All-4-One,So Much In Love,1994-05-01,hot-100,All-4-One+So+Much+In+Love
4297,Phil Collins,Everyday,1994-05-01,hot-100,Phil+Collins+Everyday
4298,Tim McGraw,Indian Outlaw,1994-05-01,hot-100,Tim+McGraw+Indian+Outlaw
4299,"10,000 Maniacs",Because The Night,1994-05-01,hot-100,"10,000+Maniacs+Because+The+Night"
4300,Janet Jackson,Because Of Love,1994-05-01,hot-100,Janet+Jackson+Because+Of+Love
4301,Mariah Carey,Hero,1994-05-01,hot-100,Mariah+Carey+Hero
4302,Keith Sweat,How Do You Like It?,1994-05-01,hot-100,Keith+Sweat+How+Do+You+Like+It?
4303,Morrissey,"The More You Ignore Me, The Closer I Get",1994-05-01,hot-100,"Morrissey+The+More+You+Ignore+Me,+The+Closer+I+Get"
4304,Juliet Roberts,I Want You,1994-05-01,hot-100,Juliet+Roberts+I+Want+You
4305,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,1994-05-01,hot-100,Tom+Petty+And+The+Heartbreakers+Mary+Jane's+Last+Dance
4306,Zhane,Groove Thang,1994-05-01,hot-100,Zhane+Groove+Thang
4307,Ace Of Base,All That She Wants,1994-05-01,hot-100,Ace+Of+Base+All+That+She+Wants
4308,OutKast,Player's Ball,1994-05-01,hot-100,OutKast+Player's+Ball
4309,Michael Bolton,Completely,1994-05-01,hot-100,Michael+Bolton+Completely
4310,12 Gauge,Dunkie Butt (Please Please Please),1994-05-01,hot-100,12+Gauge+Dunkie+Butt
4311,Jodeci,Feenin',1994-05-01,hot-100,Jodeci+Feenin'
4312,Meat Loaf,Rock And Roll Dreams Come Through,1994-04-01,hot-100,Meat+Loaf+Rock+And+Roll+Dreams+Come+Through
4313,Eternal,Stay,1994-04-01,hot-100,Eternal+Stay
4314,Bryan Adams/Rod Stewart/Sting,All For Love,1994-04-01,hot-100,Bryan+Adams/Rod+Stewart/Sting+All+For+Love
4315,Bryan Adams,Please Forgive Me,1994-04-01,hot-100,Bryan+Adams+Please+Forgive+Me
4316,Gabrielle,Dreams,1994-04-01,hot-100,Gabrielle+Dreams
4317,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",1994-04-01,hot-100,Jimmy+Cliff+I+Can+See+Clearly+Now
4318,The Cranberries,Linger,1994-04-01,hot-100,The+Cranberries+Linger
4319,Tag Team,Whoomp! (There It Is),1994-04-01,hot-100,Tag+Team+Whoomp!
4320,Tevin Campbell,Can We Talk,1994-04-01,hot-100,Tevin+Campbell+Can+We+Talk
