,artist,track,date,chart,spotify_query,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1586,fun. Featuring Janelle Monae,We Are Young,2012-10-01,hot-100,fun.+We+Are+Young,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,audio_features,7a86XRg84qjasly9f6bPSD,spotify:track:7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD,250627,4
1587,Little Big Town,Pontoon,2012-10-01,hot-100,Little+Big+Town+Pontoon,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02,audio_features,2Gy3XMLbBxACZ4tXdFRGr7,spotify:track:2Gy3XMLbBxACZ4tXdFRGr7,https://api.spotify.com/v1/tracks/2Gy3XMLbBxACZ4tXdFRGr7,https://api.spotify.com/v1/audio-analysis/2Gy3XMLbBxACZ4tXdFRGr7,212320,4
1588,Christina Aguilera,Your Body,2012-10-01,hot-100,Christina+Aguilera+Your+Body,0.593,0.781,8,-5.292,0,0.0547,0.000739,0.0,0.225,0.575,103.024,audio_features,2pmtavvgqZN52EePYxutgk,spotify:track:2pmtavvgqZN52EePYxutgk,https://api.spotify.com/v1/tracks/2pmtavvgqZN52EePYxutgk,https://api.spotify.com/v1/audio-analysis/2pmtavvgqZN52EePYxutgk,239853,4
1589,Jason Aldean,Take A Little Ride,2012-10-01,hot-100,Jason+Aldean+Take+A+Little+Ride,0.472,0.866,2,-3.771,1,0.0413,0.044,0.0,0.213,0.775,163.867,audio_features,2o5mwv7hvas1jdUg14Nihv,spotify:track:2o5mwv7hvas1jdUg14Nihv,https://api.spotify.com/v1/tracks/2o5mwv7hvas1jdUg14Nihv,https://api.spotify.com/v1/audio-analysis/2o5mwv7hvas1jdUg14Nihv,187613,4
1590,One Direction,What Makes You Beautiful,2012-10-01,hot-100,One+Direction+What+Makes+You+Beautiful,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
1591,Rihanna,Where Have You Been,2012-10-01,hot-100,Rihanna+Where+Have+You+Been,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,audio_features,5WQQIDU3HRaMyPkob8mpFb,spotify:track:5WQQIDU3HRaMyPkob8mpFb,https://api.spotify.com/v1/tracks/5WQQIDU3HRaMyPkob8mpFb,https://api.spotify.com/v1/audio-analysis/5WQQIDU3HRaMyPkob8mpFb,242680,4
1592,Jason Mraz,I Won't Give Up,2012-10-01,hot-100,Jason+Mraz+I+Won't+Give+Up,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,audio_features,53QF56cjZA9RTuuMZDrSA6,spotify:track:53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/tracks/53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/audio-analysis/53QF56cjZA9RTuuMZDrSA6,240166,3
1593,Cher Lloyd,Want U Back,2012-10-01,hot-100,Cher+Lloyd+Want+U+Back,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,audio_features,6E11E0lT5Zy7yb6iT3y8DN,spotify:track:6E11E0lT5Zy7yb6iT3y8DN,https://api.spotify.com/v1/tracks/6E11E0lT5Zy7yb6iT3y8DN,https://api.spotify.com/v1/audio-analysis/6E11E0lT5Zy7yb6iT3y8DN,214573,4
1594,Calvin Harris Featuring Ne-Yo,Let's Go,2012-09-01,hot-100,Calvin+Harris+Let's+Go,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,audio_features,4wkQmYpAaMe41Rc3sYZ7Vz,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,https://api.spotify.com/v1/tracks/4wkQmYpAaMe41Rc3sYZ7Vz,https://api.spotify.com/v1/audio-analysis/4wkQmYpAaMe41Rc3sYZ7Vz,232800,4
1595,The Wanted,Glad You Came,2012-09-01,hot-100,The+Wanted+Glad+You+Came,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,audio_features,3AGOgQzp0YcPH41u9p7dOp,spotify:track:3AGOgQzp0YcPH41u9p7dOp,https://api.spotify.com/v1/tracks/3AGOgQzp0YcPH41u9p7dOp,https://api.spotify.com/v1/audio-analysis/3AGOgQzp0YcPH41u9p7dOp,198187,4
1596,Train,Drive By,2012-09-01,hot-100,Train+Drive+By,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,audio_features,0KAiuUOrLTIkzkpfpn9jb9,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/tracks/0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/audio-analysis/0KAiuUOrLTIkzkpfpn9jb9,195973,4
1597,Havana Brown Featuring Pitbull,We Run The Night,2012-09-01,hot-100,Havana+Brown+We+Run+The+Night,0.697,0.861,9,-4.389,0,0.144,0.00482,1.83e-06,0.41,0.703,127.023,audio_features,0mtPNQl5vePVwiI9Vykp7L,spotify:track:0mtPNQl5vePVwiI9Vykp7L,https://api.spotify.com/v1/tracks/0mtPNQl5vePVwiI9Vykp7L,https://api.spotify.com/v1/audio-analysis/0mtPNQl5vePVwiI9Vykp7L,228200,4
1598,Love And Theft,Angel Eyes,2012-09-01,hot-100,Love+And+Theft+Angel+Eyes,0.656,0.696,8,-5.917,1,0.0261,0.0134,0.0,0.0753,0.966,108.015,audio_features,63w0QA1wiV7QhF9jeiHETF,spotify:track:63w0QA1wiV7QhF9jeiHETF,https://api.spotify.com/v1/tracks/63w0QA1wiV7QhF9jeiHETF,https://api.spotify.com/v1/audio-analysis/63w0QA1wiV7QhF9jeiHETF,186627,4
1599,Kenny Chesney,Come Over,2012-09-01,hot-100,Kenny+Chesney+Come+Over,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,audio_features,6BCrbWBpb8d6KWmEqZ41tr,spotify:track:6BCrbWBpb8d6KWmEqZ41tr,https://api.spotify.com/v1/tracks/6BCrbWBpb8d6KWmEqZ41tr,https://api.spotify.com/v1/audio-analysis/6BCrbWBpb8d6KWmEqZ41tr,248427,4
1600,Usher,Scream,2012-09-01,hot-100,Usher+Scream,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,audio_features,12eMQUn2GzfsfsQLH53M19,spotify:track:12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/tracks/12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/audio-analysis/12eMQUn2GzfsfsQLH53M19,234693,4
1601,Kelly Clarkson,Stronger (What Doesn't Kill You),2012-08-01,hot-100,Kelly+Clarkson+Stronger,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,audio_features,6D60klaHqbCl9ySc8VcRss,spotify:track:6D60klaHqbCl9ySc8VcRss,https://api.spotify.com/v1/tracks/6D60klaHqbCl9ySc8VcRss,https://api.spotify.com/v1/audio-analysis/6D60klaHqbCl9ySc8VcRss,221947,4
1602,Calvin Harris,Feel So Close,2012-08-01,hot-100,Calvin+Harris+Feel+So+Close,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4
1603,Gloriana,(Kissed You) Good Night,2012-08-01,hot-100,Gloriana+(Kissed+You)+Good+Night,0.523,0.747,11,-6.125,1,0.0292,0.0807,0.0,0.11,0.294,118.97,audio_features,0Rj68IX1WqAtceUZQGk7aa,spotify:track:0Rj68IX1WqAtceUZQGk7aa,https://api.spotify.com/v1/tracks/0Rj68IX1WqAtceUZQGk7aa,https://api.spotify.com/v1/audio-analysis/0Rj68IX1WqAtceUZQGk7aa,232903,4
1604,No Doubt,Settle Down,2012-08-01,hot-100,No+Doubt+Settle+Down,0.706,0.789,9,-6.179,1,0.0415,0.00381,0.00374,0.206,0.26,104.0,audio_features,2l8GVqxJbVOBfYNSkwn5xA,spotify:track:2l8GVqxJbVOBfYNSkwn5xA,https://api.spotify.com/v1/tracks/2l8GVqxJbVOBfYNSkwn5xA,https://api.spotify.com/v1/audio-analysis/2l8GVqxJbVOBfYNSkwn5xA,360867,4
1605,Dierks Bentley,5-1-5-0,2012-08-01,hot-100,Dierks+Bentley+5-1-5-0,0.554,0.849,1,-5.181,0,0.0357,0.0246,0.000233,0.31,0.683,116.992,audio_features,2WKCH4ISejDV9ad7iPp5XU,spotify:track:2WKCH4ISejDV9ad7iPp5XU,https://api.spotify.com/v1/tracks/2WKCH4ISejDV9ad7iPp5XU,https://api.spotify.com/v1/audio-analysis/2WKCH4ISejDV9ad7iPp5XU,182893,4
1606,One Direction,One Thing,2012-08-01,hot-100,One+Direction+One+Thing,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,audio_features,5G2c6FsfTzgYUzageCmfXY,spotify:track:5G2c6FsfTzgYUzageCmfXY,https://api.spotify.com/v1/tracks/5G2c6FsfTzgYUzageCmfXY,https://api.spotify.com/v1/audio-analysis/5G2c6FsfTzgYUzageCmfXY,197600,4
1607,Luke Bryan,Drunk On You,2012-08-01,hot-100,Luke+Bryan+Drunk+On+You,0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971,audio_features,3b7CDTKB0SRTmQ6ytYi5vZ,spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,https://api.spotify.com/v1/tracks/3b7CDTKB0SRTmQ6ytYi5vZ,https://api.spotify.com/v1/audio-analysis/3b7CDTKB0SRTmQ6ytYi5vZ,213547,4
1608,Karmin,Brokenhearted,2012-07-01,hot-100,Karmin+Brokenhearted,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,audio_features,4urcG6Nfubqsuqy3juMjBi,spotify:track:4urcG6Nfubqsuqy3juMjBi,https://api.spotify.com/v1/tracks/4urcG6Nfubqsuqy3juMjBi,https://api.spotify.com/v1/audio-analysis/4urcG6Nfubqsuqy3juMjBi,227147,4
1609,Justin Bieber,Boyfriend,2012-07-01,hot-100,Justin+Bieber+Boyfriend,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,audio_features,2L7rZWg9RLxIwnysmxm4xk,spotify:track:2L7rZWg9RLxIwnysmxm4xk,https://api.spotify.com/v1/tracks/2L7rZWg9RLxIwnysmxm4xk,https://api.spotify.com/v1/audio-analysis/2L7rZWg9RLxIwnysmxm4xk,171333,4
1610,Eric Church,Springsteen,2012-07-01,hot-100,Eric+Church+Springsteen,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,audio_features,05ZACkzW8YbRq3eFgIfSNB,spotify:track:05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/audio-analysis/05ZACkzW8YbRq3eFgIfSNB,263387,4
1611,Katy Perry,Part Of Me,2012-07-01,hot-100,Katy+Perry+Part+Of+Me,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,audio_features,1nZzRJbFvCEct3uzu04ZoL,spotify:track:1nZzRJbFvCEct3uzu04ZoL,https://api.spotify.com/v1/tracks/1nZzRJbFvCEct3uzu04ZoL,https://api.spotify.com/v1/audio-analysis/1nZzRJbFvCEct3uzu04ZoL,216160,4
1612,Gym Class Heroes Featuring Ryan Tedder,The Fighter,2012-07-01,hot-100,Gym+Class+Heroes+The+Fighter,0.592,0.926,7,-3.469,1,0.126,0.0775,0.0,0.187,0.432,99.018,audio_features,77ZdAoTHYoF6Umo76HFD4m,spotify:track:77ZdAoTHYoF6Umo76HFD4m,https://api.spotify.com/v1/tracks/77ZdAoTHYoF6Umo76HFD4m,https://api.spotify.com/v1/audio-analysis/77ZdAoTHYoF6Umo76HFD4m,228533,4
1613,Eli Young Band,Even If It Breaks Your Heart,2012-07-01,hot-100,Eli+Young+Band+Even+If+It+Breaks+Your+Heart,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,audio_features,0Nu9WA8kEbBWEsay2s8Q0U,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U,https://api.spotify.com/v1/tracks/0Nu9WA8kEbBWEsay2s8Q0U,https://api.spotify.com/v1/audio-analysis/0Nu9WA8kEbBWEsay2s8Q0U,220520,4
1614,Jennifer Lopez Featuring Pitbull,Dance Again,2012-06-01,hot-100,Jennifer+Lopez+Dance+Again,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,audio_features,4d2hD63oUGU3s7L66JD0BE,spotify:track:4d2hD63oUGU3s7L66JD0BE,https://api.spotify.com/v1/tracks/4d2hD63oUGU3s7L66JD0BE,https://api.spotify.com/v1/audio-analysis/4d2hD63oUGU3s7L66JD0BE,237267,4
1615,Adele,Rumour Has It,2012-06-01,hot-100,Adele+Rumour+Has+It,0.618,0.753,7,-5.05,0,0.0451,0.637,0.0,0.0905,0.557,120.041,audio_features,76N7FdzCI9OsiUnzJVLY2m,spotify:track:76N7FdzCI9OsiUnzJVLY2m,https://api.spotify.com/v1/tracks/76N7FdzCI9OsiUnzJVLY2m,https://api.spotify.com/v1/audio-analysis/76N7FdzCI9OsiUnzJVLY2m,221427,4
1616,Rihanna Featuring Chris Brown,Birthday Cake,2012-06-01,hot-100,Rihanna+Birthday+Cake,0.702,0.826,3,-6.498,1,0.0529,0.32,0.000227,0.355,0.329,80.014,audio_features,4EfN6bixdOOgoLYR5C4cWo,spotify:track:4EfN6bixdOOgoLYR5C4cWo,https://api.spotify.com/v1/tracks/4EfN6bixdOOgoLYR5C4cWo,https://api.spotify.com/v1/audio-analysis/4EfN6bixdOOgoLYR5C4cWo,78200,4
1617,David Guetta Featuring Nicki Minaj,Turn Me On,2012-06-01,hot-100,David+Guetta+Turn+Me+On,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,audio_features,6JOlNkT0QdHeZB0wPbI9IR,spotify:track:6JOlNkT0QdHeZB0wPbI9IR,https://api.spotify.com/v1/tracks/6JOlNkT0QdHeZB0wPbI9IR,https://api.spotify.com/v1/audio-analysis/6JOlNkT0QdHeZB0wPbI9IR,199680,4
1618,Adele,Set Fire To The Rain,2012-06-01,hot-100,Adele+Set+Fire+To+The+Rain,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,0.466,108.003,audio_features,3CKCZ9pfwAfoMZlMncA1Nc,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc,https://api.spotify.com/v1/audio-analysis/3CKCZ9pfwAfoMZlMncA1Nc,241693,4
1619,Rihanna Featuring Calvin Harris,We Found Love,2012-06-01,hot-100,Rihanna+We+Found+Love,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,6qn9YLKt13AGvpq9jfO8py,spotify:track:6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py,215227,4
1620,Jason Aldean,Fly Over States,2012-06-01,hot-100,Jason+Aldean+Fly+Over+States,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587,audio_features,17X2tSzibD9n9QRjdExcWT,spotify:track:17X2tSzibD9n9QRjdExcWT,https://api.spotify.com/v1/tracks/17X2tSzibD9n9QRjdExcWT,https://api.spotify.com/v1/audio-analysis/17X2tSzibD9n9QRjdExcWT,218200,4
1621,Kip Moore,Somethin' 'Bout A Truck,2012-06-01,hot-100,Kip+Moore+Somethin'+'Bout+A+Truck,0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01,audio_features,6Ymvlzom4TQeoKqAWsZRD8,spotify:track:6Ymvlzom4TQeoKqAWsZRD8,https://api.spotify.com/v1/tracks/6Ymvlzom4TQeoKqAWsZRD8,https://api.spotify.com/v1/audio-analysis/6Ymvlzom4TQeoKqAWsZRD8,213827,4
1622,Usher,Climax,2012-06-01,hot-100,Usher+Climax,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,audio_features,5pyVqlqThcxI7tPDjHIzPh,spotify:track:5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/tracks/5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/audio-analysis/5pyVqlqThcxI7tPDjHIzPh,232907,4
1623,Carrie Underwood,Good Girl,2012-06-01,hot-100,Carrie+Underwood+Good+Girl,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91,audio_features,20DfkHC5grnKNJCzZQB6KC,spotify:track:20DfkHC5grnKNJCzZQB6KC,https://api.spotify.com/v1/tracks/20DfkHC5grnKNJCzZQB6KC,https://api.spotify.com/v1/audio-analysis/20DfkHC5grnKNJCzZQB6KC,205560,4
1624,Taylor Swift,Eyes Open,2012-05-01,hot-100,Taylor+Swift+Eyes+Open,0.598,0.724,7,-7.226,1,0.0344,0.00667,0.00187,0.0839,0.299,137.116,audio_features,7wjbSn8QHsxqKXU5M0jXGM,spotify:track:7wjbSn8QHsxqKXU5M0jXGM,https://api.spotify.com/v1/tracks/7wjbSn8QHsxqKXU5M0jXGM,https://api.spotify.com/v1/audio-analysis/7wjbSn8QHsxqKXU5M0jXGM,244587,4
1625,Miranda Lambert,Over You,2012-05-01,hot-100,Miranda+Lambert+Over+You,0.566,0.507,6,-6.973,1,0.0279,0.535,0.00619,0.107,0.141,158.119,audio_features,3fDsErbmOD3TuaSDuxSXav,spotify:track:3fDsErbmOD3TuaSDuxSXav,https://api.spotify.com/v1/tracks/3fDsErbmOD3TuaSDuxSXav,https://api.spotify.com/v1/audio-analysis/3fDsErbmOD3TuaSDuxSXav,253373,4
1626,Jessie J,Domino,2012-05-01,hot-100,Jessie+J+Domino,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977,audio_features,6MAdEUilV2p9RQUqE5bMAK,spotify:track:6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/audio-analysis/6MAdEUilV2p9RQUqE5bMAK,231693,4
1627,Linkin Park,Burn It Down,2012-05-01,hot-100,Linkin+Park+Burn+It+Down,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,audio_features,7oVEtyuv9NBmnytsCIsY5I,spotify:track:7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/tracks/7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/audio-analysis/7oVEtyuv9NBmnytsCIsY5I,230253,4
1628,Gym Class Heroes Featuring Neon Hitch,Ass Back Home,2012-05-01,hot-100,Gym+Class+Heroes+Ass+Back+Home,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,audio_features,3bfqkspKABT4pPicm6wC9F,spotify:track:3bfqkspKABT4pPicm6wC9F,https://api.spotify.com/v1/tracks/3bfqkspKABT4pPicm6wC9F,https://api.spotify.com/v1/audio-analysis/3bfqkspKABT4pPicm6wC9F,222213,4
1629,Adele,Someone Like You,2012-04-01,hot-100,Adele+Someone+Like+You,0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109,audio_features,4kflIGfjdZJW4ot2ioixTB,spotify:track:4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,285040,4
1630,Coldplay,Paradise,2012-04-01,hot-100,Coldplay+Paradise,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
1631,Rihanna Featuring Jay-Z,Talk That Talk,2012-04-01,hot-100,Rihanna+Talk+That+Talk,0.694,0.671,2,-4.088,1,0.0444,0.0371,3.14e-05,0.236,0.466,83.999,audio_features,57mKcbEq7nMqtJ4gqJvWcp,spotify:track:57mKcbEq7nMqtJ4gqJvWcp,https://api.spotify.com/v1/tracks/57mKcbEq7nMqtJ4gqJvWcp,https://api.spotify.com/v1/audio-analysis/57mKcbEq7nMqtJ4gqJvWcp,209600,4
1632,Taylor Swift Featuring The Civil Wars,Safe & Sound,2012-04-01,hot-100,Taylor+Swift+Safe+&+Sound,0.472,0.3,7,-10.807,1,0.028,0.883,1.04e-05,0.0698,0.289,144.317,audio_features,0z9UVN8VBHJ9HdfYsOuuNf,spotify:track:0z9UVN8VBHJ9HdfYsOuuNf,https://api.spotify.com/v1/tracks/0z9UVN8VBHJ9HdfYsOuuNf,https://api.spotify.com/v1/audio-analysis/0z9UVN8VBHJ9HdfYsOuuNf,240067,4
1633,Lee Brice,A Woman Like You,2012-04-01,hot-100,Lee+Brice+A+Woman+Like+You,0.592,0.584,7,-7.422,1,0.0305,0.245,0.0,0.0862,0.371,160.048,audio_features,3oyMHCAAcnWFdcGuVgwfhd,spotify:track:3oyMHCAAcnWFdcGuVgwfhd,https://api.spotify.com/v1/tracks/3oyMHCAAcnWFdcGuVgwfhd,https://api.spotify.com/v1/audio-analysis/3oyMHCAAcnWFdcGuVgwfhd,209787,4
1634,Christina Perri,A Thousand Years,2012-04-01,hot-100,Christina+Perri+A+Thousand+Years,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,6lanRgr6wXibZr8KgzXxBl,spotify:track:6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl,285120,3
1635,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,2012-04-01,hot-100,Maroon+5+Moves+Like+Jagger,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,audio_features,7LcfRTgAVTs5pQGEQgUEzN,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4
1636,Gavin DeGraw,Not Over You,2012-04-01,hot-100,Gavin+DeGraw+Not+Over+You,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,audio_features,6j7hih15xG2cdYwIJnQXsq,spotify:track:6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/audio-analysis/6j7hih15xG2cdYwIJnQXsq,218520,4
1637,Chris Brown,Turn Up The Music,2012-04-01,hot-100,Chris+Brown+Turn+Up+The+Music,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,audio_features,1RMRkCn07y2xtBip9DzwmC,spotify:track:1RMRkCn07y2xtBip9DzwmC,https://api.spotify.com/v1/tracks/1RMRkCn07y2xtBip9DzwmC,https://api.spotify.com/v1/audio-analysis/1RMRkCn07y2xtBip9DzwmC,227973,4
1638,Bruno Mars,It Will Rain,2012-04-01,hot-100,Bruno+Mars+It+Will+Rain,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,audio_features,0RUGuh2uSNFJpGMSsD1F5C,spotify:track:0RUGuh2uSNFJpGMSsD1F5C,https://api.spotify.com/v1/tracks/0RUGuh2uSNFJpGMSsD1F5C,https://api.spotify.com/v1/audio-analysis/0RUGuh2uSNFJpGMSsD1F5C,257720,4
1639,Adele,Rolling In The Deep,2012-03-01,hot-100,Adele+Rolling+In+The+Deep,0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,audio_features,1CkvWZme3pRgbzaxZnTl5X,spotify:track:1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,228293,4
1640,Whitney Houston,I Will Always Love You,2012-03-01,hot-100,Whitney+Houston+I+Will+Always+Love+You,0.306,0.214,4,-12.518,1,0.0356,0.844,5.3e-06,0.0839,0.108,66.98,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4
1641,Selena Gomez & The Scene,Love You Like A Love Song,2012-03-01,hot-100,Selena+Gomez+Love+You+Like+A+Love+Song,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,audio_features,0laYHRpNTS6i8FXdupHkJ4,spotify:track:0laYHRpNTS6i8FXdupHkJ4,https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4,https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4,188453,4
1642,Luke Bryan,I Don't Want This Night To End,2012-03-01,hot-100,Luke+Bryan+I+Don't+Want+This+Night+To+End,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,audio_features,0cV4xwUA4ue2deqq4CZFko,spotify:track:0cV4xwUA4ue2deqq4CZFko,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko,219973,4
1643,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',2012-03-01,hot-100,Madonna+Give+Me+All+Your+Luvin',0.68,0.885,11,-4.36,1,0.0382,0.00557,0.000704,0.377,0.879,144.998,audio_features,2woCC5hiuPTDAonxhEojP0,spotify:track:2woCC5hiuPTDAonxhEojP0,https://api.spotify.com/v1/tracks/2woCC5hiuPTDAonxhEojP0,https://api.spotify.com/v1/audio-analysis/2woCC5hiuPTDAonxhEojP0,202760,4
1644,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,2012-03-01,hot-100,Gym+Class+Heroes+Stereo+Hearts,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960,4
